relative_time,DecibelSource
51721,9.644616746210108
51762,9.95468698802613
51801,9.762158586550301
51863,12.893007219890562
51901,11.067249953016551
51941,11.818850408849226
51981,13.048904164772193
52021,11.324290883006693
52061,10.38762933154313
52101,9.563646267942456
52141,10.869871084221856
52181,11.021709826983273
52221,13.662144324791312
52261,11.694651543212784
52301,8.99317193491184
52341,10.251869594109111
52382,10.571428861365689
52421,9.829472721219222
52461,11.568822995389759
52501,11.464395191626926
52541,13.00144509380184
52581,10.872449029214215
52621,11.656258253775162
52661,12.196815730399935
52702,11.870357464902499
52741,11.806237395527894
52781,10.86192933414549
52822,12.231893076489202
52861,11.16786321309551
52901,10.305283431473624
52941,8.622392258024163
52981,12.065970115254185
53022,13.83430637342925
53061,15.308654764303888
53101,11.048443951532947
53161,10.05921304526257
53201,10.941871546725832
53241,11.843015921742639
53280,11.10273974566038
53321,12.537889350444413
53361,12.39254777929601
53401,8.385398943033067
53441,11.18560689452635
53481,12.048010628521656
53521,13.16293361077538
53561,12.790851137409964
53601,9.679718849708234
53641,11.411837173488069
53681,13.233257780888888
53721,16.63173845294687
53761,18.48549916614961
53801,18.299889978992926
53841,19.925051927031554
53883,16.61855979349143
53921,20.150199556586543
53961,18.193713173613574
54001,21.046539819259795
54041,21.014405748153425
54081,19.45013868787886
54123,21.806924870113363
54161,18.70458120768206
54201,19.28082510936369
54242,19.37102953194551
54281,16.935022002152568
54321,18.283368803796215
54362,17.61388291545333
54421,19.46493934369608
54461,23.512670797302864
54501,23.746706228565838
54541,23.456537399059275
54581,25.017941053546515
54621,27.24683560887001
54661,26.624110247573746
54701,26.751633349004788
54741,25.973768294909444
54781,26.59235809505869
54821,27.3274188881391
54861,26.031232192020333
54901,27.289843447847094
54941,25.08910551569865
54981,23.30697934148659
55021,26.475892476780473
55060,28.178187137767555
55101,28.409255347548267
55142,27.570989190857
55180,26.86699595267789
55222,24.803855529243496
55261,23.52124349776534
55301,22.597983234465936
55341,19.05886188430501
55381,18.703993325788897
55421,20.027010764184006
55461,14.969852156387349
55502,12.901837253491857
55541,10.373420000917566
55581,10.992689488104146
55622,11.62486393562655
55661,12.432180441701883
55722,11.873507265460521
55761,11.468199180643419
55801,9.859364416971507
55841,10.836617590344218
55882,10.228019800240357
55921,11.169529766226214
55961,10.73980052361817
56002,11.862630785082395
56041,10.89045192384849
56081,11.337135091463866
56121,9.394523917945463
56161,11.283184772596806
56201,11.711679510782968
56241,11.380205971612972
56281,10.211200501689056
56321,10.150995469353477
56361,7.751112373974019
56401,8.242115751256872
56441,9.944143771713627
56482,11.109314985098095
56521,12.213589227907226
56561,11.674755764995728
56601,11.288231774697676
56641,12.551917136451802
56681,11.909410589507402
56721,12.737503007649877
56761,8.978479127599671
56801,11.705629132023104
56841,10.874431023050658
56881,11.426694423790554
56921,10.536871133925661
56981,9.94267058824664
57021,10.13951084105024
57061,10.610980632584322
57101,12.33673033884685
57141,13.278262793155653
57181,10.412825112613145
57221,9.100619274607574
57261,12.839268534284374
57301,11.12542913139775
57341,11.66403019814544
57381,10.9896030920826
57421,11.276506511059994
57461,10.262148758242795
57501,12.756043920896229
57541,11.611172210516143
57581,10.193852292877356
57621,9.667439196077085
57661,11.84824466346868
57701,10.826411370142468
57742,11.461972735391903
57781,10.28876127736229
57821,10.989024148561242
57861,10.973944463900233
57902,11.221244151210655
57941,9.681544767254167
57981,12.279469298868747
58021,10.305283431473624
58061,12.313176672908137
58101,10.493175486246123
58141,12.036804976677027
58180,9.975940648740071
58221,11.075582107488142
58281,10.409738755759063
58321,10.875025444862253
58361,10.005328470135764
58402,10.98825210379337
58441,14.147868834615334
58481,10.884327447028213
58521,15.807073770083285
58561,20.47403088436877
58601,18.9141984355517
58641,17.004796528808903
58681,18.48776551626553
58721,21.22168319837852
58761,21.222524581407704
58801,19.366769626900954
58842,22.960662418539144
58883,22.065171817185952
58921,20.216691213483593
58961,18.733582344719466
59001,20.65159407115974
59042,19.287369542194316
59084,16.551255663818974
59121,18.207137258720426
59161,23.14359879748735
59201,25.1336402725398
59241,25.960089176278743
59281,25.594604151077686
59321,25.599440110372463
59361,24.803887600733766
59401,24.14146701268317
59441,24.00580386847558
59481,24.535179784101583
59541,24.7359285879536
59581,24.192142379836238
59622,24.45267038340164
59661,24.402772786375596
59701,24.95937497328814
59741,24.024312354698075
59781,24.384549344108155
59821,24.451340121326382
59861,22.808099908464342
59901,23.08170040666961
59942,25.17790688882811
59981,23.531798615958618
60021,20.368769678255774
60061,21.938572496621426
60101,19.27083227317802
60141,15.911453834578495
60181,13.092878888200536
60221,11.134957029128964
60261,10.44159880599592
60301,11.042347787255713
60341,9.659582926172332
60381,11.60347254528822
60421,10.644120235161271
60462,8.770279319391008
60501,10.159413844457921
60541,11.554444890780374
60581,10.432394398130123
60621,10.918788411052384
60661,10.668290599281253
60701,13.55177331210929
60741,12.262948806784644
60780,11.25150742705702
60841,12.77028204558627
60880,13.125216146675545
60921,9.83048083283448
60961,11.865470754911948
61002,12.6285349863275
